source_id,source_labels,source_properties,relation,target_id,target_labels,target_properties
430,[Parameter],"{
  network_level: 2,
  knowledge_domain: 真实部件特性,
  importance: 0.8,
  name: Real component performance,
  description: The performance of real components is characterized by total temperature ratios, total pressure ratios, efficiencies, and pressure losses.,
  subsystem: General,
  id: 89,
  physics_domain: GeneralPhysics
}",QUANTIFIED_BY,586,[Parameter],"{
  network_level: 2,
  knowledge_domain: 真实部件特性,
  importance: 0.8,
  name: Component efficiencies and Total pressure ratios,
  description: The performance of real components is characterized by total temperature ratios, total pressure ratios, efficiencies, and pressure losses.,
  subsystem: General,
  id: 245,
  physics_domain: FluidDynamics
}"
431,[Component],"{
  network_level: 1,
  knowledge_domain: 进气道特性,
  importance: 1.0,
  name: Inlet,
  description: The performance of the inlet (or diffuser) is primarily characterized by its total pressure ratio, pi_d = P_t2 / P_t0, also called the inlet recovery factor.,
  subsystem: General,
  id: 90,
  physics_domain: GeneralPhysics
}",CHARACTERIZED_BY,587,[Parameter],"{
  network_level: 2,
  knowledge_domain: 进气道特性,
  importance: 0.8,
  name: Total pressure ratio pi_d,
  description: The performance of the inlet (or diffuser) is primarily characterized by its total pressure ratio, pi_d = P_t2 / P_t0, also called the inlet recovery factor.,
  subsystem: General,
  id: 246,
  physics_domain: FluidDynamics
}"
432,[Component],"{
  network_level: 1,
  knowledge_domain: 进气道特性,
  importance: 1.0,
  name: Inlet ram recovery,
  description: Military specifications (like MIL-E-5007D) define standard inlet recovery curves that decrease as the flight Mach number increases above 1.0.,
  subsystem: General,
  id: 91,
  physics_domain: GeneralPhysics
}",DEPENDS_ON,588,[Parameter],"{
  network_level: 2,
  knowledge_domain: 进气道特性,
  importance: 0.8,
  name: Flight Mach number,
  description: Military specifications (like MIL-E-5007D) define standard inlet recovery curves that decrease as the flight Mach number increases above 1.0.,
  subsystem: General,
  id: 247,
  physics_domain: FluidDynamics
}"
433,[Component],"{
  network_level: 1,
  knowledge_domain: 进气道特性,
  importance: 1.0,
  name: Inlet mass flow ratio,
  description: The ratio of the actual mass flow entered into the inlet to the maximum possible mass flow that the capture area can intercept.,
  subsystem: General,
  id: 92,
  physics_domain: FluidDynamics
}",DEFINED_AS,589,[Parameter],"{
  network_level: 2,
  knowledge_domain: 进气道特性,
  importance: 0.8,
  name: Capture area air mass flow to Maximum air mass flow,
  description: The ratio of the actual mass flow entered into the inlet to the maximum possible mass flow that the capture area can intercept.,
  subsystem: General,
  id: 248,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,378,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Stagnation pressure,
  description: Stagnation pressure (or total pressure) P_t is the pressure attained when a fluid is brought to rest isentropically.,
  subsystem: General,
  id: 37,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,393,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Pressure thrust,
  description: The component of thrust due to the difference between exit pressure and ambient pressure ((P_e - P_a) * A_e).,
  subsystem: General,
  id: 52,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,420,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学参数,
  importance: 0.8,
  name: Total pressure ratio pi,
  description: The dimensionless parameter pi represents the ratio of stagnation pressures across a component.,
  subsystem: General,
  id: 79,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,451,[Parameter],"{
  network_level: 2,
  knowledge_domain: 推力室特性,
  importance: 0.8,
  name: Combustion chamber pressure,
  description: Due to high-velocity combustion and friction inside the chamber, the total pressure drops from the injector head to the nozzle throat entrance.,
  subsystem: Combustion,
  id: 110,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,476,[Parameter],"{
  network_level: 2,
  knowledge_domain: 部件匹配,
  importance: 0.8,
  name: Constant-pressure mixer,
  description: For proper aerodynamic mixing, the core and bypass streams must enter the mixer at substantially equal static pressures (P_5 = P_15).,
  subsystem: General,
  id: 135,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,478,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能优化,
  importance: 0.8,
  name: Optimum fan pressure ratio,
  description: There is a distinct optimum fan pressure ratio (pi_f) that maximizes specific thrust or minimizes TSFC for a given bypass ratio and core technology.,
  subsystem: General,
  id: 137,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,532,[Parameter],"{
  network_level: 2,
  knowledge_domain: 热力学属性,
  importance: 0.8,
  name: Pressure at zero velocity isentropically,
  description: Stagnation pressure (or total pressure) P_t is the pressure attained when a fluid is brought to rest isentropically.,
  subsystem: General,
  id: 191,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,539,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Static pressure,
  description: Static pressure increases significantly across a normal shock wave.,
  subsystem: General,
  id: 198,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,541,[Parameter],"{
  network_level: 2,
  knowledge_domain: 激波理论,
  importance: 0.8,
  name: Total pressure,
  description: The total pressure decreases across a normal shock, which represents an irreversibility (entropy rise) in the flow.,
  subsystem: General,
  id: 200,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,546,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Momentum thrust and Pressure thrust,
  description: The total thrust of a rocket is the sum of the momentum thrust and the pressure thrust: F = m_dot * V_e + (P_e - P_a) * A_e.,
  subsystem: General,
  id: 205,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,552,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Chamber pressure and Throat area,
  description: c* = (P_c * A_t) / m_dot. It depends primarily on combustion temperature and molecular weight.,
  subsystem: General,
  id: 211,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,554,[Parameter],"{
  network_level: 2,
  knowledge_domain: 性能指标,
  importance: 0.8,
  name: Thrust and Chamber pressure,
  description: C_f = F / (P_c * A_t). It is a function of the pressure ratio and area ratio of the nozzle.,
  subsystem: General,
  id: 213,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,555,[Parameter],"{
  network_level: 2,
  knowledge_domain: 喷管空气动力学,
  importance: 0.8,
  name: Exit pressure equals Ambient pressure,
  description: Maximum thrust for a given propellant mass flow and chamber condition occurs when the nozzle exit pressure equals the ambient pressure (P_e = P_a).,
  subsystem: General,
  id: 214,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,556,[Parameter],"{
  network_level: 2,
  knowledge_domain: 喷管空气动力学,
  importance: 0.8,
  name: Exit pressure less than Ambient pressure,
  description: A nozzle is overexpanded if the exit pressure is lower than the surrounding ambient atmospheric pressure.,
  subsystem: General,
  id: 215,
  physics_domain: FluidDynamics
}"
434,[Component],"{
  network_level: 1,
  knowledge_domain: 压气机特性,
  importance: 1.0,
  name: Compressor,
  description: The isentropic compressor efficiency eta_c is defined as the ratio of ideal (isentropic) work to the actual work required for a given total pressure ratio.,
  subsystem: Compression,
  id: 93,
  physics_domain: GeneralPhysics
}",AFFECTS,557,[Parameter],"{
  network_level: 2,
  knowledge_domain: 喷管空气动力学,
  importance: 0.8,
  name: Exit pressure greater than Ambient pressure,
  description: A nozzle is underexpanded if the gas exits at a pressure higher than the ambient atmospheric pressure.,
  subsystem: General,
  id: 216,
  physics_domain: FluidDynamics
}"
